,Accuracy 0,Accuracy 1,Accuracy 2,Accuracy 3,Accuracy 4,Accuracy STD. 0,Accuracy STD. 1,Accuracy STD. 2,Accuracy STD. 3,Accuracy STD. 4,Dataset,F1-score 0,F1-score 1,F1-score 2,F1-score 3,F1-score 4,F1-score STD. 0,F1-score STD. 1,F1-score STD. 2,F1-score STD. 3,F1-score STD. 4,Network Initialization,Precision 0,Precision 1,Precision 2,Precision 3,Precision 4,Precision STD. 0,Precision STD. 1,Precision STD. 2,Precision STD. 3,Precision STD. 4,Recall 0,Recall 1,Recall 2,Recall 3,Recall 4,Recall STD. 0,Recall STD. 1,Recall STD. 2,Recall STD. 3,Recall STD. 4,Training Method,Uncertainty Sampling
42,0.6830928396406207,0.6830928396406207,0.8143207187585079,0.8143207187585079,0.8679553498502587,0.006689235362151074,0.007785706506102004,1.1102230246251565e-16,1.1102230246251565e-16,0.0017304094364075885,White blood cells,0.27683288774836395,0.4444200931935515,0.5106129598144272,0.5631935631612425,0.6012158974767627,0.005394795247613576,0.0019592202946312923,0.0012253520378995122,0.008764223275822124,0.008025268708306018,Autoencoder,0.6439424432226653,0.6813203969331839,0.7064201556276061,0.7402361867653918,0.7402361867653918,0.007865178513608968,0.0057736001623378075,1.1102230246251565e-16,0.0032606467596509718,0.0034494772134629364,0.3467802969531604,0.5188519060505106,0.5912869091991545,0.6562582255307722,0.6952691090689904,0.008837778046403764,0.010958060070849998,0.005320754987433708,0.00639878481028898,0.0032776809931643128,Supervised learning,Entropy Based
43,0.5995099373808875,0.840275887104093,0.8584263544786279,0.866503312460296,0.8747617751157093,0.18835082903559064,0.033754257818688016,0.013406181433555653,0.007857286803489738,0.017408843633844095,White blood cells,0.27683288774836395,0.48473356560189207,0.520107139903899,0.5479434200022161,0.5684404572941523,0.08047885612765787,0.006659093297504415,0.02743047108433888,0.006174502845025187,0.034896573102505046,Autoencoder,0.6439424432226653,0.6439424432226653,0.6548056482773473,0.6565653880301522,0.6565653880301522,0.006304687386485042,0.006304687386485042,0.013413942651366528,0.011490816577255258,0.011490816577255258,0.3467802969531604,0.5723031920129488,0.611576041147845,0.6751735286549989,0.6981878637621319,0.0679400318644327,0.024418286312162474,0.055095777989040084,0.0450361008632173,0.026006844689958397,Supervised learning,Augmentations Based
44,0.6545058535257283,0.8471730647064163,0.8683183591977494,0.8771213358743988,0.8861965695616663,0.08223543924848065,0.033033601301105886,0.014584326901417533,0.010671023914938682,0.013830727597743953,White blood cells,0.30034900815022697,0.45222198850172557,0.5253867798574272,0.5656909930710698,0.5671346809164602,0.052136738733030735,0.041228001233751976,0.04499878611659447,0.01866086637986264,0.016939625169178574,SimCLR,0.6908491320271942,0.7019197698281759,0.7019197698281759,0.7019197698281759,0.7019197698281759,0.026551295334652836,0.020492561678572385,0.020492561678572385,0.020492561678572385,0.020492561678572385,0.3885438060591304,0.5397150443058013,0.6176258679320429,0.6500753484473488,0.6753850531089967,0.04987839127731131,0.047152471574980925,0.01643249677470715,0.013585322508958164,0.012278270711572836,Supervised learning,Random
45,0.6545058535257283,0.8389146020510028,0.8841092658135947,0.8841092658135947,0.8986296397132226,0.08223543924848065,0.013178164305266304,0.012082677655214202,0.012082677655214202,0.01853792811692423,White blood cells,0.30034900815022697,0.48593193119719036,0.5680724192534784,0.5695289992499785,0.6342800513914733,0.052136738733030735,0.017777704112030668,0.014754416259844083,0.016808499404422972,0.03975202987989446,SimCLR,0.6908491320271942,0.6908491320271942,0.7094431691590685,0.7094431691590685,0.7233466558718691,0.026551295334652836,0.026551295334652836,0.03016807213127992,0.03016807213127992,0.010671481027585528,0.3885438060591304,0.5748916357896061,0.6524711777867251,0.6789829324479412,0.7303221473966679,0.04987839127731131,0.006451205771381696,0.007556649585282904,0.04259524861930308,0.02601321487133168,Supervised learning,MC dropout
46,0.6545058535257283,0.8897359106997005,0.8897359106997005,0.8897359106997005,0.8926399854796262,0.08223543924848065,0.007729414411423052,0.007729414411423052,0.007729414411423052,0.01162409553232635,White blood cells,0.30034900815022697,0.5022686865654745,0.562134103008724,0.562134103008724,0.5968376375673953,0.052136738733030735,0.022047548174281617,0.043636878539178414,0.043636878539178414,0.015842086959359958,SimCLR,0.6908491320271942,0.700934414509386,0.700934414509386,0.700934414509386,0.7212196522517322,0.026551295334652836,0.020626172875144122,0.020626172875144122,0.020626172875144122,0.033095959457371094,0.3885438060591304,0.5474801076763739,0.6634797472669036,0.6980499073138519,0.7373038582851672,0.04987839127731131,0.029885041804897705,0.027652817225083504,0.06599433279172295,0.04620226497026747,Supervised learning,Entropy Based
47,0.6545058535257283,0.8282965786368998,0.8282965786368998,0.8981758780288592,0.9013522098194029,0.08223543924848065,0.10368580587010467,0.10368580587010467,0.01361829458252084,0.011073272741751294,White blood cells,0.30034900815022697,0.5154777521034842,0.5223296882245098,0.5750389053869122,0.5750389053869122,0.052136738733030735,0.032786852942534195,0.03658100306877504,0.02900795869113837,0.02900795869113837,SimCLR,0.6908491320271942,0.7454233559090997,0.7454233559090997,0.7454233559090997,0.7454233559090997,0.026551295334652836,0.012788889522094116,0.012788889522094116,0.012788889522094116,0.012788889522094116,0.3885438060591304,0.5792098698311966,0.614834941058399,0.6875958877215176,0.7052429469561196,0.04987839127731131,0.054910505911876184,0.03112936597115923,0.0618397616751204,0.04153344925470526,Supervised learning,Augmentations Based
48,0.7518601190476191,0.8087797619047619,0.8923921130952381,0.8923921130952381,0.90234375,0.030887779478656174,0.050209950574396256,0.018678689004559934,0.018678689004559934,0.015735881547777164,White blood cells,0.3646169331201618,0.4420245279721248,0.5814952534403824,0.5814952534403824,0.6373258613046827,0.01523249358258677,0.09487820832159555,0.0731297914156841,0.0731297914156841,0.02804450108597689,Random,0.6635072249841224,0.6635072249841224,0.6961906364371943,0.6961906364371943,0.6961906364371943,0.09288265233859494,0.09288265233859494,0.06179310725206444,0.06179310725206444,0.06179310725206444,0.4206536306076211,0.49535450945229553,0.6893116067851278,0.7071157783592238,0.7380216517456438,0.020941939403894605,0.11125614965418562,0.07700941345008872,0.08813398367980774,0.057711358545671554,Semi-supervised learning,Random
49,0.7518601190476191,0.8141741071428571,0.8829985119047619,0.8943452380952381,0.8943452380952381,0.030887779478656174,0.057808567761333696,0.00897013360950849,0.013245432185853279,0.013245432185853279,White blood cells,0.3646169331201618,0.44906083141449876,0.5629534842824111,0.5844307294215493,0.5844307294215493,0.01523249358258677,0.06979801500587274,0.02640892506069492,0.020814331383516405,0.020814331383516405,Random,0.6635072249841224,0.6635072249841224,0.6921709425816784,0.6921709425816784,0.6921709425816784,0.09288265233859494,0.09288265233859494,0.06628310380778701,0.06628310380778701,0.06628310380778701,0.4206536306076211,0.49223930184145887,0.6201982805348135,0.6577954183134066,0.6810190716819163,0.020941939403894605,0.04913776052573543,0.0324073435156792,0.039773416518643634,0.05475696578778955,Semi-supervised learning,MC dropout
50,0.7518601190476191,0.7518601190476191,0.7897135416666666,0.8412388392857143,0.8561197916666666,0.030887779478656174,0.030887779478656174,0.0235097266735258,0.06920242869531334,0.06831678145419051,White blood cells,0.3646169331201618,0.3646169331201618,0.46217437582073,0.5908816952967614,0.6148297936194067,0.01523249358258677,0.01523249358258677,0.08167488461965128,0.09716717776966416,0.09878444718351842,Random,0.6635072249841224,0.6635072249841224,0.6833035363912866,0.7248758325953614,0.7248758325953614,0.09288265233859494,0.09288265233859494,0.094159717173397,0.04292451587242707,0.04292451587242707,0.4206536306076211,0.4206536306076211,0.5216828711488052,0.7151482278558206,0.7229216321942271,0.020941939403894605,0.020941939403894605,0.0861080681280707,0.06913492591182768,0.06129254682118779,Semi-supervised learning,Entropy Based
51,0.7518601190476191,0.8182663690476191,0.8424479166666666,0.8643043154761904,0.9069940476190476,0.030887779478656174,0.03597226894746586,0.044898087676899845,0.060124877474362015,0.0013919856349604576,White blood cells,0.3646169331201618,0.44553495803965015,0.49850435564537837,0.5598457933400793,0.643468191017407,0.01523249358258677,0.05038506009949628,0.0895096899461425,0.1092190902255113,0.03435304888903168,Random,0.6635072249841224,0.6635072249841224,0.6635072249841224,0.701740874499909,0.701740874499909,0.09288265233859494,0.09288265233859494,0.09288265233859494,0.05853356501010909,0.05853356501010909,0.4206536306076211,0.5387522483416106,0.5846242969391809,0.6923372841963221,0.7588110802516409,0.020941939403894605,0.10340397243313049,0.10981715040862677,0.10319790926866057,0.049634952213813976,Semi-supervised learning,Augmentations Based
52,0.8453311011904763,0.8973214285714285,0.916015625,0.916015625,0.9168526785714285,0.03243681760783379,0.017092358521851203,0.004848813392015261,0.004848813392015261,0.00400465962455554,White blood cells,0.4469972036304522,0.5229411506652621,0.6075357896041729,0.616496498254797,0.631344638179126,0.017744936752918272,0.04154937407342385,0.03865231592551788,0.02714066269183102,0.014171588702333371,ImageNet,0.7767141920246757,0.7767141920246757,0.7767141920246757,0.7767141920246757,0.7767141920246757,0.026837796487186205,0.026837796487186205,0.026837796487186205,0.026837796487186205,0.026837796487186205,0.49185970293892556,0.556980951620873,0.6717791723578976,0.6812115765348272,0.7632543313979109,0.022786930878541334,0.02529010886513694,0.03723018815026735,0.025170762153880144,0.03415874476663028,Semi-supervised learning,Random
53,0.8453311011904763,0.8760230654761904,0.9010416666666666,0.9076450892857143,0.9076450892857143,0.03243681760783379,0.0033040029144961736,0.018185934066048404,0.011846490571496004,0.011846490571496004,White blood cells,0.4469972036304522,0.5118024802768636,0.5956867223390292,0.6361393160106803,0.6361393160106803,0.017744936752918272,0.029302684334931217,0.047702191746529676,0.010587511633329938,0.010587511633329938,ImageNet,0.7767141920246757,0.7767141920246757,0.7767141920246757,0.7855406705095317,0.7855406705095317,0.026837796487186205,0.026837796487186205,0.026837796487186205,0.01876897574956038,0.01876897574956038,0.49185970293892556,0.6521765015445401,0.7206923347398028,0.7467735992617625,0.7617749612691197,0.022786930878541334,0.02312486264487168,0.06787388306928765,0.03702957690995701,0.027252384448554823,Semi-supervised learning,MC dropout
54,0.8453311011904763,0.8844866071428571,0.8995535714285715,0.8995535714285715,0.8995535714285715,0.03243681760783379,0.012321094958604673,0.015082457312209363,0.015082457312209363,0.015082457312209363,White blood cells,0.4469972036304522,0.5501630713811002,0.6137260029501903,0.6433807982903416,0.6433807982903416,0.017744936752918272,0.039821536903904886,0.037988761499571755,0.02693168011857694,0.02693168011857694,ImageNet,0.7767141920246757,0.7767141920246757,0.7767141920246757,0.7767141920246757,0.7767141920246757,0.026837796487186205,0.026837796487186205,0.026837796487186205,0.026837796487186205,0.026837796487186205,0.49185970293892556,0.6281058913848089,0.7400555605724822,0.7520360171765401,0.7554203946302344,0.022786930878541334,0.03418769926652909,0.04793491983983711,0.0460212082187228,0.05006318206187321,Semi-supervised learning,Entropy Based
